Energy (eV),Intensity
2238.396576,0.0
2238.682193,0.0
2238.967811,0.0
2239.253428,0.0
2239.539046,0.0
2239.824664,0.0
2240.110281,0.0
2240.395899,0.0
2240.681516,0.0
2240.967134,0.0
2241.252752,0.0
2241.538369,0.0
2241.823987,0.0
2242.109604,0.0
2242.395222,0.0
2242.680839,0.0
2242.966457,0.0
2243.252075,0.0
2243.537692,0.0
2243.82331,0.0
2244.108927,0.0
2244.394545,0.0
2244.680162,0.0
2244.96578,0.0
2245.251398,0.0
2245.537015,0.0
2245.822633,0.0
2246.10825,0.0
2246.393868,0.0
2246.679485,0.0
2246.965103,0.0
2247.250721,0.0
2247.536338,0.0
2247.821956,0.0
2248.107573,0.0
2248.393191,0.0
2248.678808,0.0
2248.964426,0.0
2249.250044,0.0
2249.535661,0.0
2249.821279,0.0
2250.106896,0.0
2250.392514,0.0
2250.678131,0.0
2250.963749,0.0
2251.249367,0.0
2251.534984,0.0
2251.820602,0.0
2252.106219,0.0
2252.391837,0.0
2252.677454,0.0
2252.963072,0.0
2253.24869,0.0
2253.534307,0.0
2253.819925,0.0
2254.105542,0.0
2254.39116,0.0
2254.676778,0.0
2254.962395,0.0
2255.248013,0.0
2255.53363,0.0
2255.819248,0.0
2256.104865,0.0
2256.390483,0.0
2256.676101,0.0
2256.961718,0.0
2257.247336,0.0
2257.532953,0.0
2257.818571,0.0
2258.104188,0.0
2258.389806,0.0
2258.675424,0.0
2258.961041,0.0
2259.246659,0.0
2259.532276,0.0
2259.817894,0.0
2260.103511,0.0
2260.389129,0.0
2260.674747,0.0
2260.960364,0.0
2261.245982,0.0
2261.531599,0.0
2261.817217,0.0
2262.102834,0.0
2262.388452,0.0
2262.67407,0.0
2262.959687,0.0
2263.245305,0.0
2263.530922,0.0
2263.81654,0.0
2264.102157,0.0
2264.387775,0.0
2264.673393,0.0
2264.95901,0.0
2265.244628,0.0
2265.530245,0.0
2265.815863,0.0
2266.10148,0.0
2266.387098,0.0
2266.672716,0.0
2266.958333,0.0
2267.243951,0.0
2267.529568,0.0
2267.815186,0.0
2268.100804,0.0
2268.386421,0.0
2268.672039,0.0
2268.957656,0.0
2269.243274,0.0
2269.528891,0.0
2269.814509,0.0
2270.100127,0.0
2270.385744,0.0
2270.671362,0.0
2270.956979,0.0
2271.242597,0.0
2271.528214,0.0
2271.813832,0.0
2272.09945,0.0
2272.385067,0.0
2272.670685,0.0
2272.956302,0.0
2273.24192,0.0
2273.527537,0.0
2273.813155,0.0
2274.098773,0.0
2274.38439,0.0
2274.670008,0.0
2274.955625,0.0
2275.241243,0.0
2275.52686,0.0
2275.812478,0.0
2276.098096,0.0
2276.383713,0.0
2276.669331,0.0
2276.954948,0.0
2277.240566,0.0
2277.526183,0.0
2277.811801,0.0
2278.097419,0.0
2278.383036,0.0
2278.668654,0.0
2278.954271,0.0
2279.239889,0.0
2279.525506,0.0
2279.811124,0.0
2280.096742,0.0
2280.382359,0.0
2280.667977,0.0
2280.953594,0.0
2281.239212,0.0
2281.52483,0.0
2281.810447,0.0
2282.096065,0.0
2282.381682,0.0
2282.6673,0.0
2282.952917,0.0
2283.238535,0.0
2283.524153,0.0
2283.80977,0.0
2284.095388,0.0
2284.381005,0.0
2284.666623,0.0
2284.95224,0.0
2285.237858,0.0
2285.523476,0.0
2285.809093,0.0
2286.094711,0.0
2286.380328,0.0
2286.665946,0.0
2286.951563,0.0
2287.237181,0.0
2287.522799,0.0
2287.808416,0.0
2288.094034,0.0
2288.379651,0.0
2288.665269,0.0
2288.950886,0.0
2289.236504,0.0
2289.522122,0.0
2289.807739,0.0
2290.093357,0.0
2290.378974,0.0
2290.664592,0.0
2290.950209,0.0
2291.235827,0.0
2291.521445,0.0
2291.807062,0.0
2292.09268,0.0
2292.378297,0.0
2292.663915,0.0
2292.949532,0.0
2293.23515,0.0
2293.520768,0.0
2293.806385,0.0
2294.092003,0.0
2294.37762,0.0
2294.663238,0.0
2294.948855,0.0
2295.234473,0.0
2295.520091,0.0
2295.805708,0.0
2296.091326,0.0
2296.376943,0.0
2296.662561,0.0
2296.948179,0.0
2297.233796,0.0
2297.519414,0.0
2297.805031,0.0
2298.090649,0.0
2298.376266,0.0
2298.661884,0.0
2298.947502,0.0
2299.233119,0.0
2299.518737,0.0
2299.804354,0.0
2300.089972,0.0
2300.375589,0.0
2300.661207,0.0
2300.946825,0.0
2301.232442,0.0
2301.51806,0.0
2301.803677,0.0
2302.089295,0.0
2302.374912,0.0
2302.66053,0.0
2302.946148,0.0
2303.231765,0.0
2303.517383,0.0
2303.803,0.0
2304.088618,0.0
2304.374235,0.0
2304.659853,0.0
2304.945471,0.0
2305.231088,0.0
2305.516706,0.0
2305.802323,0.0
2306.087941,0.0
2306.373558,0.0
2306.659176,0.0
2306.944794,0.0
2307.230411,0.0
2307.516029,0.0
2307.801646,0.0
2308.087264,0.0
